nuts_2,country,year,urban_pop_10k,n_cities_10k,largest_city,largest_city_pop,urban_pop_5k,national_urb_ratio,national_total_pop_k,total_pop_est_k,confidence
AT12,AT,1500,0.0,0,,0.0,0.0,0.0392,2000.0,,low_no_large_city
AT12,AT,1550,0.0,0,,0.0,0.0,0.0432,2250.0,,low_no_large_city
AT12,AT,1600,0.0,0,,0.0,0.0,0.0472,2500.0,,low_no_large_city
AT12,AT,1650,0.0,0,,0.0,0.0,0.0653333333,2250.0,,low_no_large_city
AT12,AT,1700,0.0,0,,0.0,0.0,0.0812,2500.0,,low_no_large_city
AT12,AT,1750,0.0,0,,0.0,0.0,0.1,2750.0,,low_no_large_city
AT12,AT,1800,0.0,0,,0.0,0.0,0.1263333333,3000.0,,low_no_large_city
AT12,AT,1850,0.0,0,,0.0,7.0,0.1584810127,3950.0,,low_no_large_city
AT12,AT,1900,21.0,1,Krems,21.0,21.0,0.3363468944,5973.0,62.43554006187964,high
AT13,AT,1500,20.0,1,Wien,20.0,20.0,0.0392,2000.0,510.2040816326531,high
AT13,AT,1550,32.0,1,Wien,32.0,32.0,0.0432,2250.0,740.7407407407406,high
AT13,AT,1600,50.0,1,Wien,50.0,50.0,0.0472,2500.0,1059.322033898305,high
AT13,AT,1650,75.0,1,Wien,75.0,75.0,0.0653333333,2250.0,1147.9591842591628,high
AT13,AT,1700,114.0,1,Wien,114.0,114.0,0.0812,2500.0,1403.9408866995075,high
AT13,AT,1750,175.0,1,Wien,175.0,175.0,0.1,2750.0,1750.0,high
AT13,AT,1800,247.0,1,Wien,247.0,254.0,0.1263333333,3000.0,1955.145119249379,high
AT13,AT,1850,443.0,2,Wien,431.0,454.0,0.1584810127,3950.0,2795.2875391993252,high
AT13,AT,1900,1517.0,3,Wien,1476.0,1524.0,0.3363468944,5973.0,4510.224489231972,high
AT22,AT,1500,0.0,0,,0.0,5.0,0.0392,2000.0,,low_no_large_city
AT22,AT,1550,0.0,0,,0.0,6.0,0.0432,2250.0,,low_no_large_city
AT22,AT,1600,0.0,0,,0.0,8.0,0.0472,2500.0,,low_no_large_city
AT22,AT,1650,13.0,1,Graz,13.0,13.0,0.0653333333,2250.0,198.97959193825488,high
AT22,AT,1700,22.0,1,Graz,22.0,22.0,0.0812,2500.0,270.93596059113304,high
AT22,AT,1750,20.0,1,Graz,20.0,20.0,0.1,2750.0,200.0,high
AT22,AT,1800,31.0,1,Graz,31.0,31.0,0.1263333333,3000.0,245.38258581672366,high
AT22,AT,1850,55.0,1,Graz,55.0,55.0,0.1584810127,3950.0,347.04472834303135,high
AT22,AT,1900,169.0,1,Graz,169.0,169.0,0.3363468944,5973.0,502.45744145036474,high
AT31,AT,1500,0.0,0,,0.0,6.0,0.0392,2000.0,,low_no_large_city
AT31,AT,1550,0.0,0,,0.0,7.0,0.0432,2250.0,,low_no_large_city
AT31,AT,1600,0.0,0,,0.0,14.0,0.0472,2500.0,,low_no_large_city
AT31,AT,1650,0.0,0,,0.0,7.0,0.0653333333,2250.0,,low_no_large_city
AT31,AT,1700,0.0,0,,0.0,13.0,0.0812,2500.0,,low_no_large_city
AT31,AT,1750,10.0,1,Linz,10.0,17.0,0.1,2750.0,100.0,high
AT31,AT,1800,17.0,1,Linz,17.0,30.0,0.1263333333,3000.0,134.5646438349775,high
AT31,AT,1850,49.0,3,Linz,27.0,60.0,0.1584810127,3950.0,309.18530343288245,high
AT31,AT,1900,132.0,4,Linz,83.0,140.0,0.3363468944,5973.0,392.4519661032435,high
AT32,AT,1500,0.0,0,,0.0,7.0,0.0392,2000.0,,low_no_large_city
AT32,AT,1550,0.0,0,,0.0,8.0,0.0432,2250.0,,low_no_large_city
AT32,AT,1600,0.0,0,,0.0,9.0,0.0472,2500.0,,low_no_large_city
AT32,AT,1650,11.0,1,Salzburg,11.0,11.0,0.0653333333,2250.0,168.3673470246772,high
AT32,AT,1700,13.0,1,Salzburg,13.0,18.0,0.0812,2500.0,160.0985221674877,high
AT32,AT,1750,15.0,1,Salzburg,15.0,22.0,0.1,2750.0,150.0,high
AT32,AT,1800,26.0,2,Salzburg,16.0,26.0,0.1263333333,3000.0,205.80474939467146,high
AT32,AT,1850,29.0,2,Salzburg,17.0,29.0,0.1584810127,3950.0,182.9872203990529,high
AT32,AT,1900,85.0,2,Salzburg,49.0,85.0,0.3363468944,5973.0,252.71528120284617,high
AT33,AT,1500,17.0,1,Schwaz,17.0,17.0,0.0392,2000.0,433.6734693877551,high
AT33,AT,1550,12.0,1,Schwaz,12.0,17.0,0.0432,2250.0,277.77777777777777,high
AT33,AT,1600,0.0,0,,0.0,15.0,0.0472,2500.0,,low_no_large_city
AT33,AT,1650,0.0,0,,0.0,14.0,0.0653333333,2250.0,,low_no_large_city
AT33,AT,1700,0.0,0,,0.0,15.0,0.0812,2500.0,,low_no_large_city
AT33,AT,1750,10.0,1,Innsbruck,10.0,16.0,0.1,2750.0,100.0,high
AT33,AT,1800,12.0,1,Innsbruck,12.0,12.0,0.1263333333,3000.0,94.98680741292529,high
AT33,AT,1850,13.0,1,Innsbruck,13.0,18.0,0.1584810127,3950.0,82.02875397198922,high
AT33,AT,1900,50.0,1,Innsbruck,50.0,57.0,0.3363468944,5973.0,148.65604776638008,high
AT34,AT,1500,0.0,0,,0.0,0.0,0.0392,2000.0,,low_no_large_city
AT34,AT,1550,0.0,0,,0.0,0.0,0.0432,2250.0,,low_no_large_city
AT34,AT,1600,0.0,0,,0.0,0.0,0.0472,2500.0,,low_no_large_city
AT34,AT,1650,0.0,0,,0.0,0.0,0.0653333333,2250.0,,low_no_large_city
AT34,AT,1700,0.0,0,,0.0,0.0,0.0812,2500.0,,low_no_large_city
AT34,AT,1750,0.0,0,,0.0,0.0,0.1,2750.0,,low_no_large_city
AT34,AT,1800,0.0,0,,0.0,5.0,0.1263333333,3000.0,,low_no_large_city
AT34,AT,1850,0.0,0,,0.0,8.0,0.1584810127,3950.0,,low_no_large_city
AT34,AT,1900,13.0,1,Dornbirn,13.0,13.0,0.3363468944,5973.0,38.65057241925882,high
BE10,BE,1500,33.0,1,Bruxelles,33.0,38.0,0.3152857143,1400.0,104.666968731098,high
BE10,BE,1550,41.0,1,Bruxelles,41.0,46.0,0.29526785715000003,1500.0,138.85697006014254,high
BE10,BE,1600,50.0,1,Bruxelles,50.0,55.0,0.27525,1600.0,181.65304268846504,high
BE10,BE,1650,63.0,1,Bruxelles,63.0,68.0,0.3342666667,1500.0,188.47227760386195,high
BE10,BE,1700,80.0,1,Bruxelles,80.0,85.0,0.2965,2000.0,269.81450252951095,high
BE10,BE,1750,59.0,1,Bruxelles,59.0,69.0,0.2573333333,2250.0,229.2746114286625,high
BE10,BE,1800,66.0,1,Bruxelles,66.0,78.0,0.2206153846,3250.0,299.16317993718013,high
BE10,BE,1850,153.0,3,Bruxelles,132.0,161.0,0.250842886,4449.0,609.9435484887541,high
BE10,BE,1900,262.0,3,Bruxelles,184.0,270.0,0.2763804138,6719.0,947.9687666637396,high
BE21,BE,1500,30.0,1,Antwerpen,30.0,35.0,0.3152857143,1400.0,95.15178975554363,high
BE21,BE,1550,38.0,1,Antwerpen,38.0,43.0,0.29526785715000003,1500.0,128.6967039581809,high
BE21,BE,1600,47.0,1,Antwerpen,47.0,52.0,0.27525,1600.0,170.75386012715714,high
BE21,BE,1650,56.0,1,Antwerpen,56.0,66.0,0.3342666667,1500.0,167.5309134256551,high
BE21,BE,1700,67.0,1,Antwerpen,67.0,84.0,0.2965,2000.0,225.96964586846545,high
BE21,BE,1750,43.0,1,Antwerpen,43.0,64.0,0.2573333333,2250.0,167.09844561749978,high
BE21,BE,1800,83.0,3,Antwerpen,62.0,101.0,0.2206153846,3250.0,376.220362648272,high
BE21,BE,1850,137.0,4,Antwerpen,88.0,152.0,0.250842886,4449.0,546.158602241564,high
BE21,BE,1900,350.0,4,Antwerpen,273.0,366.0,0.2763804138,6719.0,1266.3704898179728,high
BE22,BE,1500,0.0,0,,0.0,13.0,0.3152857143,1400.0,,low_no_large_city
BE22,BE,1550,0.0,0,,0.0,7.0,0.29526785715000003,1500.0,,low_no_large_city
BE22,BE,1600,0.0,0,,0.0,16.0,0.27525,1600.0,,low_no_large_city
BE22,BE,1650,0.0,0,,0.0,15.0,0.3342666667,1500.0,,low_no_large_city
BE22,BE,1700,0.0,0,,0.0,16.0,0.2965,2000.0,,low_no_large_city
BE22,BE,1750,0.0,0,,0.0,11.0,0.2573333333,2250.0,,low_no_large_city
BE22,BE,1800,0.0,0,,0.0,19.0,0.2206153846,3250.0,,low_no_large_city
BE22,BE,1850,21.0,2,St-Truiden,11.0,36.0,0.250842886,4449.0,83.71774194943683,high
BE22,BE,1900,40.0,3,Hasselt,15.0,49.0,0.2763804138,6719.0,144.72805597919688,high
BE23,BE,1500,80.0,2,Gent,45.0,97.0,0.3152857143,1400.0,253.73810601478303,high
BE23,BE,1550,63.0,2,Gent,37.0,81.0,0.29526785715000003,1500.0,213.36558814119465,high
BE23,BE,1600,51.0,2,Gent,31.0,65.0,0.27525,1600.0,185.28610354223434,high
BE23,BE,1650,64.0,2,Gent,40.0,76.0,0.3342666667,1500.0,191.46390105789152,high
BE23,BE,1700,81.0,2,Gent,52.0,94.0,0.2965,2000.0,273.18718381112984,high
BE23,BE,1750,65.0,2,Gent,44.0,86.0,0.2573333333,2250.0,252.59067360784852,high
BE23,BE,1800,87.0,3,Gent,55.0,141.0,0.2206153846,3250.0,394.35146446264656,high
BE23,BE,1850,165.0,4,Gent,107.0,223.0,0.250842886,4449.0,657.7822581741466,high
BE23,BE,1900,226.0,3,Gent,160.0,299.0,0.2763804138,6719.0,817.7135162824624,high
BE24,BE,1500,42.0,2,Mechelen,25.0,42.0,0.3152857143,1400.0,133.21250565776108,high
BE24,BE,1550,29.0,2,Mechelen,17.0,29.0,0.29526785715000003,1500.0,98.21590565229594,high
BE24,BE,1600,11.0,1,Mechelen,11.0,19.0,0.27525,1600.0,39.96366939146231,high
BE24,BE,1650,26.0,2,Mechelen,15.0,26.0,0.3342666667,1500.0,77.78220980476843,high
BE24,BE,1700,35.0,2,Mechelen,20.0,35.0,0.2965,2000.0,118.04384485666105,high
BE24,BE,1750,32.0,2,Mechelen,18.0,32.0,0.2573333333,2250.0,124.35233162232542,high
BE24,BE,1800,40.0,2,Mechelen,21.0,40.0,0.2206153846,3250.0,181.31101814374554,high
BE24,BE,1850,60.0,2,Leuven,30.0,60.0,0.250842886,4449.0,239.19354842696237,high
BE24,BE,1900,98.0,2,Mechelen,56.0,98.0,0.2763804138,6719.0,354.58373714903234,high
BE25,BE,1500,45.0,2,Brugge,35.0,57.0,0.3152857143,1400.0,142.72768463331545,high
BE25,BE,1550,31.0,1,Brugge,31.0,51.0,0.29526785715000003,1500.0,104.98941638693704,high
BE25,BE,1600,37.0,2,Brugge,27.0,52.0,0.27525,1600.0,134.42325158946412,high
BE25,BE,1650,41.0,2,Brugge,31.0,60.0,0.3342666667,1500.0,122.65656161521176,high
BE25,BE,1700,58.0,3,Brugge,35.0,65.0,0.2965,2000.0,195.61551433389545,high
BE25,BE,1750,51.0,3,Brugge,28.0,88.0,0.2573333333,2250.0,198.18652852308114,high
BE25,BE,1800,67.0,4,Brugge,31.0,132.0,0.2206153846,3250.0,303.6959553907738,high
BE25,BE,1850,157.0,9,Brugge,50.0,202.0,0.250842886,4449.0,625.8897850505516,high
BE25,BE,1900,194.0,8,Brugge,52.0,246.0,0.2763804138,6719.0,701.9310714991049,high
BE31,BE,1500,0.0,0,,0.0,15.0,0.3152857143,1400.0,,low_no_large_city
BE31,BE,1550,0.0,0,,0.0,11.0,0.29526785715000003,1500.0,,low_no_large_city
BE31,BE,1600,0.0,0,,0.0,5.0,0.27525,1600.0,,low_no_large_city
BE31,BE,1650,0.0,0,,0.0,5.0,0.3342666667,1500.0,,low_no_large_city
BE31,BE,1700,0.0,0,,0.0,10.0,0.2965,2000.0,,low_no_large_city
BE31,BE,1750,0.0,0,,0.0,5.0,0.2573333333,2250.0,,low_no_large_city
BE31,BE,1800,0.0,0,,0.0,20.0,0.2206153846,3250.0,,low_no_large_city
BE31,BE,1850,10.0,1,Tienen,10.0,31.0,0.250842886,4449.0,39.86559140449373,high
BE31,BE,1900,58.0,3,Charleroi,28.0,67.0,0.2763804138,6719.0,209.8556811698355,high
BE32,BE,1500,15.0,1,Mons,15.0,25.0,0.3152857143,1400.0,47.575894877771816,high
BE32,BE,1550,15.0,1,Mons,15.0,20.0,0.29526785715000003,1500.0,50.801330509808245,high
BE32,BE,1600,16.0,1,Mons,16.0,21.0,0.27525,1600.0,58.12897366030881,high
BE32,BE,1650,15.0,1,Mons,15.0,20.0,0.3342666667,1500.0,44.87435181044332,high
BE32,BE,1700,14.0,1,Mons,14.0,19.0,0.2965,2000.0,47.21753794266442,high
BE32,BE,1750,17.0,1,Mons,17.0,22.0,0.2573333333,2250.0,66.06217617436037,high
BE32,BE,1800,18.0,1,Mons,18.0,31.0,0.2206153846,3250.0,81.5899581646855,high
BE32,BE,1850,36.0,2,Mons,24.0,74.0,0.250842886,4449.0,143.51612905617742,high
BE32,BE,1900,82.0,5,Mons,27.0,99.0,0.2763804138,6719.0,296.6925147573536,high
BE33,BE,1500,20.0,1,Liege,20.0,20.0,0.3152857143,1400.0,63.43452650369576,high
BE33,BE,1550,24.0,1,Liege,24.0,24.0,0.29526785715000003,1500.0,81.2821288156932,high
BE33,BE,1600,30.0,1,Liege,30.0,30.0,0.27525,1600.0,108.99182561307902,high
BE33,BE,1650,37.0,1,Liege,37.0,43.0,0.3342666667,1500.0,110.69006779909354,high
BE33,BE,1700,45.0,1,Liege,45.0,53.0,0.2965,2000.0,151.77065767284992,high
BE33,BE,1750,69.0,2,Liege,57.0,69.0,0.2573333333,2250.0,268.13471506063917,high
BE33,BE,1800,65.0,2,Liege,55.0,76.0,0.2206153846,3250.0,294.6304044835865,high
BE33,BE,1850,112.0,3,Liege,76.0,117.0,0.250842886,4449.0,446.49462373032975,high
BE33,BE,1900,221.0,3,Liege,158.0,228.0,0.2763804138,6719.0,799.6225092850628,high
BE34,BE,1500,0.0,0,,0.0,0.0,0.3152857143,1400.0,,low_no_large_city
BE34,BE,1550,0.0,0,,0.0,0.0,0.29526785715000003,1500.0,,low_no_large_city
BE34,BE,1600,0.0,0,,0.0,0.0,0.27525,1600.0,,low_no_large_city
BE34,BE,1650,0.0,0,,0.0,0.0,0.3342666667,1500.0,,low_no_large_city
BE34,BE,1700,0.0,0,,0.0,0.0,0.2965,2000.0,,low_no_large_city
BE34,BE,1750,0.0,0,,0.0,0.0,0.2573333333,2250.0,,low_no_large_city
BE34,BE,1800,0.0,0,,0.0,0.0,0.2206153846,3250.0,,low_no_large_city
BE34,BE,1850,0.0,0,,0.0,5.0,0.250842886,4449.0,,low_no_large_city
BE34,BE,1900,10.0,1,Arlon,10.0,10.0,0.2763804138,6719.0,36.18201399479922,high
BE35,BE,1500,0.0,0,,0.0,18.0,0.3152857143,1400.0,,low_no_large_city
BE35,BE,1550,0.0,0,,0.0,19.0,0.29526785715000003,1500.0,,low_no_large_city
BE35,BE,1600,0.0,0,,0.0,21.0,0.27525,1600.0,,low_no_large_city
BE35,BE,1650,10.0,1,Namur,10.0,21.0,0.3342666667,1500.0,29.916234540295548,high
BE35,BE,1700,12.0,1,Namur,12.0,23.0,0.2965,2000.0,40.472175379426645,high
BE35,BE,1750,13.0,1,Namur,13.0,19.0,0.2573333333,2250.0,50.5181347215697,high
BE35,BE,1800,15.0,1,Namur,15.0,20.0,0.2206153846,3250.0,67.99163180390458,high
BE35,BE,1850,22.0,1,Namur,22.0,36.0,0.250842886,4449.0,87.7043010898862,high
BE35,BE,1900,45.0,2,Namur,31.0,53.0,0.2763804138,6719.0,162.81906297659648,high
CH01,CH,1500,12.0,1,Geneve,12.0,17.0,0.1092307692,650.0,109.85915496052371,high
CH01,CH,1550,14.0,1,Geneve,14.0,20.0,0.0991153846,825.0,141.24951496177718,high
CH01,CH,1600,16.0,1,Geneve,16.0,22.0,0.089,1000.0,179.77528089887642,high
CH01,CH,1650,17.0,1,Geneve,17.0,23.0,0.1,1000.0,170.0,high
CH01,CH,1700,18.0,1,Geneve,18.0,24.0,0.0916666667,1200.0,196.3636362922314,high
CH01,CH,1750,23.0,1,Geneve,23.0,30.0,0.0886666667,1500.0,259.39849614308326,high
CH01,CH,1800,25.0,1,Geneve,25.0,36.0,0.0805714286,1750.0,310.28368783323276,high
CH01,CH,1850,64.0,2,Geneve,45.0,72.0,0.1374527112,2379.0,465.61467897768176,high
CH01,CH,1900,178.0,4,Geneve,105.0,184.0,0.2127272727,3300.0,836.7521368594126,high
CH02,CH,1500,0.0,0,,0.0,5.0,0.1092307692,650.0,,low_no_large_city
CH02,CH,1550,0.0,0,,0.0,5.0,0.0991153846,825.0,,low_no_large_city
CH02,CH,1600,0.0,0,,0.0,10.0,0.089,1000.0,,low_no_large_city
CH02,CH,1650,0.0,0,,0.0,11.0,0.1,1000.0,,low_no_large_city
CH02,CH,1700,0.0,0,,0.0,13.0,0.0916666667,1200.0,,low_no_large_city
CH02,CH,1750,13.0,1,Bern,13.0,18.0,0.0886666667,1500.0,146.61654129826448,high
CH02,CH,1800,11.0,1,Bern,11.0,26.0,0.0805714286,1750.0,136.52482264662243,high
CH02,CH,1850,56.0,2,Bern,42.0,87.0,0.1374527112,2379.0,407.41284410547155,high
CH02,CH,1900,155.0,5,Bern,68.0,164.0,0.2127272727,3300.0,728.6324787258931,high
CH03,CH,1500,10.0,1,Basel,10.0,10.0,0.1092307692,650.0,91.54929580043643,high
CH03,CH,1550,10.0,1,Basel,10.0,10.0,0.0991153846,825.0,100.89251068698371,high
CH03,CH,1600,11.0,1,Basel,11.0,11.0,0.089,1000.0,123.59550561797754,high
CH03,CH,1650,13.0,1,Basel,13.0,13.0,0.1,1000.0,130.0,high
CH03,CH,1700,15.0,1,Basel,15.0,15.0,0.0916666667,1200.0,163.6363635768595,high
CH03,CH,1750,16.0,1,Basel,16.0,16.0,0.0886666667,1500.0,180.45112775171012,high
CH03,CH,1800,15.0,1,Basel,15.0,15.0,0.0805714286,1750.0,186.17021269993964,high
CH03,CH,1850,35.0,1,Basel,35.0,35.0,0.1374527112,2379.0,254.63302756591972,high
CH03,CH,1900,109.0,1,Basel,109.0,109.0,0.2127272727,3300.0,512.3931624588538,high
CH04,CH,1500,0.0,0,,0.0,5.0,0.1092307692,650.0,,low_no_large_city
CH04,CH,1550,0.0,0,,0.0,6.0,0.0991153846,825.0,,low_no_large_city
CH04,CH,1600,0.0,0,,0.0,13.0,0.089,1000.0,,low_no_large_city
CH04,CH,1650,0.0,0,,0.0,14.0,0.1,1000.0,,low_no_large_city
CH04,CH,1700,0.0,0,,0.0,14.0,0.0916666667,1200.0,,low_no_large_city
CH04,CH,1750,10.0,1,Zuerich,10.0,17.0,0.0886666667,1500.0,112.78195484481883,high
CH04,CH,1800,10.0,1,Zuerich,10.0,25.0,0.0805714286,1750.0,124.11347513329311,high
CH04,CH,1850,71.0,3,Zuerich,46.0,71.0,0.1374527112,2379.0,516.5412844908657,high
CH04,CH,1900,188.0,3,Zuerich,130.0,188.0,0.2127272727,3300.0,883.7606838739864,high
CH05,CH,1500,0.0,0,,0.0,5.0,0.1092307692,650.0,,low_no_large_city
CH05,CH,1550,0.0,0,,0.0,5.0,0.0991153846,825.0,,low_no_large_city
CH05,CH,1600,0.0,0,,0.0,5.0,0.089,1000.0,,low_no_large_city
CH05,CH,1650,0.0,0,,0.0,5.0,0.1,1000.0,,low_no_large_city
CH05,CH,1700,0.0,0,,0.0,6.0,0.0916666667,1200.0,,low_no_large_city
CH05,CH,1750,0.0,0,,0.0,13.0,0.0886666667,1500.0,,low_no_large_city
CH05,CH,1800,0.0,0,,0.0,18.0,0.0805714286,1750.0,,low_no_large_city
CH05,CH,1850,18.0,1,St Gallen,18.0,32.0,0.1374527112,2379.0,130.954128462473,high
CH05,CH,1900,51.0,3,St Gallen,29.0,60.0,0.2127272727,3300.0,239.7435897743261,high
CH06,CH,1500,0.0,0,,0.0,0.0,0.1092307692,650.0,,low_no_large_city
CH06,CH,1550,0.0,0,,0.0,0.0,0.0991153846,825.0,,low_no_large_city
CH06,CH,1600,0.0,0,,0.0,0.0,0.089,1000.0,,low_no_large_city
CH06,CH,1650,0.0,0,,0.0,0.0,0.1,1000.0,,low_no_large_city
CH06,CH,1700,0.0,0,,0.0,0.0,0.0916666667,1200.0,,low_no_large_city
CH06,CH,1750,0.0,0,,0.0,10.0,0.0886666667,1500.0,,low_no_large_city
CH06,CH,1800,0.0,0,,0.0,0.0,0.0805714286,1750.0,,low_no_large_city
CH06,CH,1850,16.0,1,Luzern,16.0,21.0,0.1374527112,2379.0,116.40366974442044,high
CH06,CH,1900,27.0,1,Luzern,27.0,34.0,0.2127272727,3300.0,126.92307693934912,high
CH07,CH,1500,0.0,0,,0.0,0.0,0.1092307692,650.0,,low_no_large_city
CH07,CH,1550,0.0,0,,0.0,0.0,0.0991153846,825.0,,low_no_large_city
CH07,CH,1600,0.0,0,,0.0,0.0,0.089,1000.0,,low_no_large_city
CH07,CH,1650,0.0,0,,0.0,0.0,0.1,1000.0,,low_no_large_city
CH07,CH,1700,0.0,0,,0.0,0.0,0.0916666667,1200.0,,low_no_large_city
CH07,CH,1750,0.0,0,,0.0,0.0,0.0886666667,1500.0,,low_no_large_city
CH07,CH,1800,0.0,0,,0.0,0.0,0.0805714286,1750.0,,low_no_large_city
CH07,CH,1850,0.0,0,,0.0,6.0,0.1374527112,2379.0,,low_no_large_city
CH07,CH,1900,13.0,1,Lugano,13.0,13.0,0.2127272727,3300.0,61.11111111894587,high
DE11,DE,1500,0.0,0,,0.0,30.0,0.0849166667,12000.0,,low_no_large_city
DE11,DE,1550,0.0,0,,0.0,30.0,0.08217708335,14000.0,,low_no_large_city
DE11,DE,1600,0.0,0,,0.0,36.0,0.0794375,16000.0,,low_no_large_city
DE11,DE,1650,11.0,1,Stuttgart,11.0,35.0,0.114,11000.0,96.49122807017544,high
DE11,DE,1700,13.0,1,Stuttgart,13.0,38.0,0.0904933333,15000.0,143.6569913598265,high
DE11,DE,1750,17.0,1,Stuttgart,17.0,48.0,0.1172933333,15000.0,144.93577360035687,high
DE11,DE,1800,20.0,1,Stuttgart,20.0,69.0,0.1262666667,18000.0,158.3949313203815,high
DE11,DE,1850,99.0,5,Stuttgart,50.0,136.0,0.1161915486,33746.0,852.0413161960387,high
DE11,DE,1900,335.0,9,Stuttgart,167.0,351.0,0.2458998308,54388.0,1362.343353023568,high
DE12,DE,1500,0.0,0,,0.0,8.0,0.0849166667,12000.0,,low_no_large_city
DE12,DE,1550,0.0,0,,0.0,7.0,0.08217708335,14000.0,,low_no_large_city
DE12,DE,1600,0.0,0,,0.0,6.0,0.0794375,16000.0,,low_no_large_city
DE12,DE,1650,0.0,0,,0.0,0.0,0.114,11000.0,,low_no_large_city
DE12,DE,1700,0.0,0,,0.0,0.0,0.0904933333,15000.0,,low_no_large_city
DE12,DE,1750,10.0,1,Heidelberg,10.0,10.0,0.1172933333,15000.0,85.25633741197464,high
DE12,DE,1800,11.0,1,Heidelberg,11.0,28.0,0.1262666667,18000.0,87.11721222620982,high
DE12,DE,1850,39.0,2,Karlsruhe,25.0,64.0,0.1161915486,33746.0,335.652639713591,high
DE12,DE,1900,210.0,5,Karlsruhe,97.0,210.0,0.2458998308,54388.0,854.0062809998485,high
DE13,DE,1500,0.0,0,,0.0,6.0,0.0849166667,12000.0,,low_no_large_city
DE13,DE,1550,0.0,0,,0.0,8.0,0.08217708335,14000.0,,low_no_large_city
DE13,DE,1600,10.0,1,Freiburg,10.0,10.0,0.0794375,16000.0,125.88512981904013,high
DE13,DE,1650,0.0,0,,0.0,7.0,0.114,11000.0,,low_no_large_city
DE13,DE,1700,0.0,0,,0.0,10.0,0.0904933333,15000.0,,low_no_large_city
DE13,DE,1750,0.0,0,,0.0,7.0,0.1172933333,15000.0,,low_no_large_city
DE13,DE,1800,0.0,0,,0.0,14.0,0.1262666667,18000.0,,low_no_large_city
DE13,DE,1850,16.0,1,Freiburg,16.0,23.0,0.1161915486,33746.0,137.70364706198606,high
DE13,DE,1900,78.0,2,Freiburg,62.0,84.0,0.2458998308,54388.0,317.20233294280087,high
DE14,DE,1500,16.0,1,Ulm,16.0,21.0,0.0849166667,12000.0,188.42001955312264,high
DE14,DE,1550,18.0,1,Ulm,18.0,23.0,0.08217708335,14000.0,219.03916841799182,high
DE14,DE,1600,21.0,1,Ulm,21.0,21.0,0.0794375,16000.0,264.3587726199843,high
DE14,DE,1650,14.0,1,Ulm,14.0,14.0,0.114,11000.0,122.80701754385964,high
DE14,DE,1700,10.0,1,Ulm,10.0,10.0,0.0904933333,15000.0,110.5053779690973,high
DE14,DE,1750,15.0,1,Ulm,15.0,15.0,0.1172933333,15000.0,127.88450611796195,high
DE14,DE,1800,16.0,1,Ulm,16.0,21.0,0.1262666667,18000.0,126.71594505630519,high
DE14,DE,1850,20.0,1,Ulm,20.0,39.0,0.1161915486,33746.0,172.12955882748258,high
DE14,DE,1900,77.0,3,Ulm,43.0,85.0,0.2458998308,54388.0,313.1356363666111,high
DE21,DE,1500,43.0,2,Augsburg,30.0,43.0,0.0849166667,12000.0,506.3788025490171,high
DE21,DE,1550,51.0,2,Augsburg,35.0,56.0,0.08217708335,14000.0,620.6109771843101,high
DE21,DE,1600,60.0,2,Augsburg,40.0,65.0,0.0794375,16000.0,755.3107789142408,high
DE21,DE,1650,52.0,2,Augsburg,32.0,58.0,0.114,11000.0,456.140350877193,high
DE21,DE,1700,46.0,2,Augsburg,26.0,53.0,0.0904933333,15000.0,508.3247386578476,high
DE21,DE,1750,61.0,2,Muenchen,32.0,69.0,0.1172933333,15000.0,520.0636582130453,high
DE21,DE,1800,72.0,2,Muenchen,40.0,77.0,0.1262666667,18000.0,570.2217527533734,high
DE21,DE,1850,135.0,2,Muenchen,100.0,142.0,0.1161915486,33746.0,1161.8745220855074,high
DE21,DE,1900,612.0,3,Muenchen,500.0,612.0,0.2458998308,54388.0,2488.81830462813,high
DE22,DE,1500,0.0,0,,0.0,0.0,0.0849166667,12000.0,,low_no_large_city
DE22,DE,1550,0.0,0,,0.0,5.0,0.08217708335,14000.0,,low_no_large_city
DE22,DE,1600,0.0,0,,0.0,5.0,0.0794375,16000.0,,low_no_large_city
DE22,DE,1650,0.0,0,,0.0,6.0,0.114,11000.0,,low_no_large_city
DE22,DE,1700,0.0,0,,0.0,7.0,0.0904933333,15000.0,,low_no_large_city
DE22,DE,1750,0.0,0,,0.0,8.0,0.1172933333,15000.0,,low_no_large_city
DE22,DE,1800,10.0,1,Passau,10.0,10.0,0.1262666667,18000.0,79.19746566019074,high
DE22,DE,1850,0.0,0,,0.0,9.0,0.1161915486,33746.0,,low_no_large_city
DE22,DE,1900,16.0,1,Passau,16.0,16.0,0.2458998308,54388.0,65.06714521903608,high
DE23,DE,1500,22.0,1,Regensburg,22.0,30.0,0.0849166667,12000.0,259.07752688554365,high
DE23,DE,1550,21.0,1,Regensburg,21.0,29.0,0.08217708335,14000.0,255.5456964876571,high
DE23,DE,1600,20.0,1,Regensburg,20.0,28.0,0.0794375,16000.0,251.77025963808026,high
DE23,DE,1650,20.0,1,Regensburg,20.0,28.0,0.114,11000.0,175.43859649122805,high
DE23,DE,1700,20.0,1,Regensburg,20.0,27.0,0.0904933333,15000.0,221.0107559381946,high
DE23,DE,1750,20.0,1,Regensburg,20.0,27.0,0.1172933333,15000.0,170.51267482394928,high
DE23,DE,1800,23.0,1,Regensburg,23.0,41.0,0.1262666667,18000.0,182.15417101843872,high
